Transaction ID,Date,Order,Payment method,Accelerated checkout,Credit card,Sales channel,POS location,Register ID,Gross payments,Refunds,Net payments
3161297059955,2020-10-07T12:28:24-05:00,#1923,External credit,,Visa,Point of Sale,Santa Fe Studio,3,4354.000,0.000,4354.000
3161299124339,2020-10-07T12:29:12-05:00,#1924,Cash,,,Point of Sale,Santa Fe Studio,3,364.000,0.000,364.000
3161519587443,2020-10-07T13:52:21-05:00,#1925,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,4550.000,0.000,4550.000
3162202046579,2020-10-07T18:00:34-05:00,#1926,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3162212073587,2020-10-07T18:05:20-05:00,#1927,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,850.000,0.000,850.000
3162336198771,2020-10-07T19:11:20-05:00,#1928,Cash,,,Point of Sale,Prado Norte 439,3,2400.000,0.000,2400.000
3162342326387,2020-10-07T19:14:47-05:00,#1929,External credit,,American Express,Point of Sale,Prado Norte 439,3,7500.000,0.000,7500.000
3162347569267,2020-10-07T19:17:45-05:00,#1931,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,6470.000,0.000,6470.000
3162351501427,2020-10-07T19:18:54-05:00,#1932,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,2300.000,0.000,2300.000
3162354679923,2020-10-07T19:20:44-05:00,#1933,Cash,,,Point of Sale,Prado Norte 439,3,1025.000,0.000,1025.000
3165193470067,2020-10-08T18:21:14-05:00,#1934,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1100.000,0.000,1100.000
3165199695987,2020-10-08T18:24:41-05:00,#1935,Cash,,,Point of Sale,Santa Fe Studio,3,750.000,0.000,750.000
3165202514035,2020-10-08T18:25:33-05:00,#1936,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1050.000,0.000,1050.000
3165269983347,2020-10-08T19:03:48-05:00,#1937,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1600.000,0.000,1600.000
3165277454451,2020-10-08T19:08:03-05:00,#1938,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,638.000,0.000,638.000
3165279748211,2020-10-08T19:09:35-05:00,#1939,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2030.000,0.000,2030.000
3165286006899,2020-10-08T19:13:27-05:00,#1940,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,1250.000,0.000,1250.000
3167227969651,2020-10-09T13:58:46-05:00,#1941,External credit,,Visa,Point of Sale,San Ángel Studio,3,2650.000,0.000,2650.000
3167753994355,2020-10-09T17:45:31-05:00,#1943,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3167866388595,2020-10-09T18:47:46-05:00,#1944,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1950.000,0.000,1950.000
3167873466483,2020-10-09T18:51:48-05:00,#1945,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3550.000,0.000,3550.000
3167874220147,2020-10-09T18:52:26-05:00,#1942,PayPal Payments Standard,,,Online Store,,,2445.000,0.000,2445.000
3167928254579,2020-10-09T19:29:56-05:00,#1946,Cash,,,Point of Sale,Santa Fe Studio,11,1750.000,0.000,1750.000
3167932153971,2020-10-09T19:32:06-05:00,#1947,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3000.000,0.000,3000.000
3168102908019,2020-10-09T21:32:18-05:00,#1948,Cash,,,Point of Sale,San Ángel Studio,3,550.000,0.000,550.000
3168104579187,2020-10-09T21:34:04-05:00,#1949,External credit,,American Express,Point of Sale,San Ángel Studio,3,4900.000,0.000,4900.000
3168105529459,2020-10-09T21:34:47-05:00,#1950,External credit,,Visa,Point of Sale,San Ángel Studio,3,4600.000,0.000,4600.000
3168112279667,2020-10-09T21:39:43-05:00,#1951,External credit,,Visa,Point of Sale,San Ángel Studio,3,1850.000,0.000,1850.000
3169624653939,2020-10-10T14:25:21-05:00,#1953,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1050.000,0.000,1050.000
3169959542899,2020-10-10T17:17:00-05:00,#1954,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2700.000,0.000,2700.000
3169965768819,2020-10-10T17:20:34-05:00,#1955,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,2450.000,0.000,2450.000
3170043461747,2020-10-10T18:11:42-05:00,#1956,Cash,,,Point of Sale,Santa Fe Studio,11,1600.000,0.000,1600.000
3170048606323,2020-10-10T18:14:50-05:00,#1957,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,5550.000,0.000,5550.000
3170051293299,2020-10-10T18:16:43-05:00,#1958,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2550.000,0.000,2550.000
3170055258227,2020-10-10T18:18:37-05:00,#1959,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1100.000,0.000,1100.000
3170059190387,2020-10-10T18:21:04-05:00,#1960,Cash,,,Point of Sale,Santa Fe Studio,11,2025.000,0.000,2025.000
3170063974515,2020-10-10T18:23:57-05:00,#1961,Cash,,,Point of Sale,Santa Fe Studio,11,2650.000,0.000,2650.000
3170066169971,2020-10-10T18:25:48-05:00,#1962,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2760.000,0.000,2760.000
3170070757491,2020-10-10T18:28:48-05:00,#1963,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,4060.000,0.000,4060.000
3170074787955,2020-10-10T18:31:31-05:00,#1964,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3170102476915,2020-10-10T18:51:44-05:00,#1965,Cash,,,Point of Sale,San Ángel Studio,3,1100.000,0.000,1100.000
3170107523187,2020-10-10T18:54:47-05:00,#1967,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,2550.000,0.000,2550.000
3170109358195,2020-10-10T18:56:00-05:00,#1968,External credit,,Visa,Point of Sale,San Ángel Studio,3,2250.000,0.000,2250.000
3170222178419,2020-10-10T20:17:32-05:00,#1969,External credit,,Visa,Point of Sale,San Ángel Studio,3,2550.000,0.000,2550.000
3170222801011,2020-10-10T20:18:08-05:00,#1970,External credit,,Visa,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3171595452531,2020-10-11T13:58:50-05:00,#1971,PayPal Payments Standard,,,Online Store,,,1045.000,0.000,1045.000
3171908092019,2020-10-11T16:28:54-05:00,#1972,External credit,,Visa,Point of Sale,San Ángel Studio,3,5350.000,0.000,5350.000
3171912056947,2020-10-11T16:30:35-05:00,#1973,External credit,,Visa,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3171914612851,2020-10-11T16:31:53-05:00,#1974,External credit,,Visa,Point of Sale,San Ángel Studio,3,520.000,0.000,520.000
3173644697715,2020-10-12T12:30:16-05:00,#1976,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,4550.000,0.000,4550.000
3173856313459,2020-10-12T14:07:22-05:00,#1977,Cash,,,Point of Sale,Santa Fe Studio,3,800.000,0.000,800.000
3174011273331,2020-10-12T15:18:20-05:00,#1978,PayPal Payments Standard,,,Online Store,,,8230.000,0.000,8230.000
3174297796723,2020-10-12T17:46:30-05:00,#1980,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1300.000,0.000,1300.000
3174303170675,2020-10-12T17:49:54-05:00,#1981,Cash,,,Point of Sale,Prado Norte 439,3,5100.000,0.000,5100.000
3174391447667,2020-10-12T18:39:18-05:00,#1975,Conekta,,Mastercard,Online Store,,,1500.000,0.000,1500.000
3174392004723,2020-10-12T18:39:33-05:00,#1979,Conekta,,American Express,Online Store,,,165.000,0.000,165.000
3174439977075,2020-10-12T19:08:51-05:00,#1982,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3174443942003,2020-10-12T19:10:57-05:00,#1983,Cash,,,Point of Sale,Santa Fe Studio,11,1850.000,0.000,1850.000
3174447513715,2020-10-12T19:13:13-05:00,#1984,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1550.000,0.000,1550.000
3174450167923,2020-10-12T19:14:50-05:00,#1985,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2850.000,0.000,2850.000
3174453280883,2020-10-12T19:17:24-05:00,#1986,Cash,,,Point of Sale,Santa Fe Studio,11,1450.000,0.000,1450.000
3174579306611,2020-10-12T20:22:36-05:00,#1987,External credit,,Visa,Point of Sale,San Ángel Studio,3,800.000,0.000,800.000
3174582321267,2020-10-12T20:24:06-05:00,#1989,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1100.000,0.000,1100.000
3175622082675,2020-10-13T10:22:38-05:00,#1991,Cash,,,Point of Sale,Prado Norte 439,3,750.000,0.000,750.000
3176005828723,2020-10-13T13:21:02-05:00,#1990,PayPal Payments Standard,,,Online Store,,,2830.000,0.000,2830.000
3176530444403,2020-10-13T18:00:43-05:00,#1992,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2250.000,0.000,2250.000
3176533295219,2020-10-13T18:02:41-05:00,#1993,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,750.000,0.000,750.000
3176552759411,2020-10-13T18:15:19-05:00,#1994,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1250.000,0.000,1250.000
3176557445235,2020-10-13T18:18:26-05:00,#1995,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2950.000,0.000,2950.000
3176573927539,2020-10-13T18:25:21-05:00,#1997,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1100.000,0.000,1100.000
3176576942195,2020-10-13T18:26:36-05:00,#1998,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1750.000,0.000,1750.000
3176578416755,2020-10-13T18:27:06-05:00,#1999,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1950.000,0.000,1950.000
3176579825779,2020-10-13T18:27:46-05:00,#1996,PayPal Payments Standard,,,Online Store,,,1995.000,0.000,1995.000
3176584380531,2020-10-13T18:30:44-05:00,#2000,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,7434.000,0.000,7434.000
3176586739827,2020-10-13T18:32:10-05:00,#2001,Cash,,,Point of Sale,Prado Norte 439,7,1000.000,0.000,1000.000
3178590797939,2020-10-14T15:52:27-05:00,#2002,Conekta,,Mastercard,Online Store,,,165.000,0.000,165.000
3178696081523,2020-10-14T16:44:01-05:00,#2003,Cash,,,Point of Sale,Santa Fe Studio,3,750.000,0.000,750.000
3178756079731,2020-10-14T17:13:15-05:00,#2004,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3178790879347,2020-10-14T17:32:33-05:00,#2005,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,7200.000,0.000,7200.000
3178794614899,2020-10-14T17:34:16-05:00,#2006,Cash,,,Point of Sale,Prado Norte 439,7,2800.000,0.000,2800.000
3178795663475,2020-10-14T17:35:25-05:00,#2007,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,550.000,0.000,550.000
3178797236339,2020-10-14T17:36:15-05:00,#2008,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
3178800808051,2020-10-14T17:38:17-05:00,#2009,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,950.000,0.000,950.000
3178907500659,2020-10-14T18:36:28-05:00,#2010,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2100.000,0.000,2100.000
3178908254323,2020-10-14T18:36:52-05:00,#2011,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,4800.000,0.000,4800.000
3178910417011,2020-10-14T18:37:50-05:00,#2012,Cash,,,Point of Sale,San Ángel Studio,3,2250.000,0.000,2250.000
3179136974963,2020-10-14T20:44:34-05:00,#2013,PayPal Payments Standard,,,Online Store,,,1195.000,0.000,1195.000
3180668321907,2020-10-15T12:46:58-05:00,#2014,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,4550.000,0.000,4550.000
3180670189683,2020-10-15T12:47:40-05:00,#2015,Cash,,,Point of Sale,Prado Norte 439,7,1800.000,0.000,1800.000
3181417726067,2020-10-15T17:52:37-05:00,#2016,Cash,,,Point of Sale,Prado Norte 439,7,1150.000,0.000,1150.000
3181438697587,2020-10-15T18:04:40-05:00,#2017,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3181450264691,2020-10-15T18:10:57-05:00,#2018,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,5950.000,0.000,5950.000
3181452820595,2020-10-15T18:12:11-05:00,#2019,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1850.000,0.000,1850.000
3181457014899,2020-10-15T18:14:36-05:00,#2020,Cash,,,Point of Sale,Santa Fe Studio,11,3050.000,0.000,3050.000
3181458391155,2020-10-15T18:15:26-05:00,#2021,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1200.000,0.000,1200.000
3181500825715,2020-10-15T18:32:23-05:00,#2022,Pago con tarjeta de crédito y débito,,,Online Store,,,1835.000,0.000,1835.000
3181763133555,2020-10-15T21:02:52-05:00,#2023,PayPal Payments Standard,,,Online Store,,,3350.000,0.000,3350.000
3183950856307,2020-10-16T18:17:42-05:00,#2024,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1100.000,0.000,1100.000
3183959801971,2020-10-16T18:21:01-05:00,#2025,Cash,,,Point of Sale,Prado Norte 439,7,1250.000,0.000,1250.000
3183975366771,2020-10-16T18:28:35-05:00,#2026,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,3500.000,0.000,3500.000
3184028450931,2020-10-16T18:59:09-05:00,#2027,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,2700.000,0.000,2700.000
3184034054259,2020-10-16T19:02:43-05:00,#2028,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,7050.000,0.000,7050.000
3184099328115,2020-10-16T19:43:21-05:00,#2029,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,4750.000,0.000,4750.000
3186019991667,2020-10-17T18:11:30-05:00,#2030,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2250.000,0.000,2250.000
3186023596147,2020-10-17T18:13:40-05:00,#2031,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3710.000,0.000,3710.000
3186027004019,2020-10-17T18:15:55-05:00,#2032,Cash,,,Point of Sale,Santa Fe Studio,11,2350.000,0.000,2350.000
3186029002867,2020-10-17T18:17:22-05:00,#2033,Cash,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3186133205107,2020-10-17T19:33:48-05:00,#2034,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,14000.000,0.000,14000.000
3186136088691,2020-10-17T19:35:58-05:00,#2035,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1300.000,0.000,1300.000
3186138480755,2020-10-17T19:37:32-05:00,#2036,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,725.000,0.000,725.000
3186139037811,2020-10-17T19:37:51-05:00,#2037,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,725.000,0.000,725.000
3186140250227,2020-10-17T19:38:51-05:00,#2038,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1300.000,0.000,1300.000
3186141462643,2020-10-17T19:39:51-05:00,#2039,Cash,,,Point of Sale,Prado Norte 439,7,550.000,0.000,550.000
3186142576755,2020-10-17T19:40:37-05:00,#2040,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3186145132659,2020-10-17T19:42:25-05:00,#2042,External credit,,Visa,Point of Sale,San Ángel Studio,3,1900.000,0.000,1900.000
3186180096115,2020-10-17T20:08:00-05:00,#2043,External credit,,Visa,Point of Sale,San Ángel Studio,3,1625.000,0.000,1625.000
3187948355699,2020-10-18T18:01:04-05:00,#2044,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2950.000,0.000,2950.000
3187962216563,2020-10-18T18:10:34-05:00,#2045,Cash,,,Point of Sale,Santa Fe Studio,11,2250.000,0.000,2250.000
3187964805235,2020-10-18T18:12:10-05:00,#2046,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3200.000,0.000,3200.000
3187966673011,2020-10-18T18:13:21-05:00,#2047,Cash,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3187969523827,2020-10-18T18:15:27-05:00,#2048,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3188058488947,2020-10-18T19:13:15-05:00,#2049,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1650.000,0.000,1650.000
3188059471987,2020-10-18T19:13:58-05:00,#2050,External credit,,Visa,Point of Sale,San Ángel Studio,3,1600.000,0.000,1600.000
3190260891763,2020-10-19T18:42:29-05:00,#2052,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1500.000,0.000,1500.000
3190260957299,2020-10-19T18:42:35-05:00,#2051,PayPal Payments Standard,,,Online Store,,,1995.000,0.000,1995.000
3190263545971,2020-10-19T18:44:06-05:00,#2053,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1300.000,0.000,1300.000
3190264037491,2020-10-19T18:44:29-05:00,#2054,Cash,,,Point of Sale,Prado Norte 439,3,1895.000,0.000,1895.000
3190265315443,2020-10-19T18:45:24-05:00,#2055,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,7700.000,0.000,7700.000
3192434688115,2020-10-20T18:18:48-05:00,#2056,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1400.000,0.000,1400.000
3192457592947,2020-10-20T18:29:06-05:00,#2057,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,850.000,0.000,850.000
3193712541811,2020-10-21T10:37:21-05:00,#2058,PayPal Payments Standard,,,Online Store,,,750.000,0.000,750.000
3194673627251,2020-10-21T18:05:04-05:00,#2059,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1100.000,0.000,1100.000
3197070409843,2020-10-22T17:22:56-05:00,#2060,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1410.000,0.000,1410.000
3197138042995,2020-10-22T18:07:17-05:00,#2061,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3197145907315,2020-10-22T18:12:16-05:00,#2062,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3500.000,0.000,3500.000
3197148659827,2020-10-22T18:14:18-05:00,#2063,Cash,,,Point of Sale,Santa Fe Studio,11,1450.000,0.000,1450.000
3197150232691,2020-10-22T18:15:27-05:00,#2064,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1050.000,0.000,1050.000
3197160161395,2020-10-22T18:20:18-05:00,#2065,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,7360.000,0.000,7360.000
3197163274355,2020-10-22T18:22:13-05:00,#2066,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3600.000,0.000,3600.000
3197166223475,2020-10-22T18:24:21-05:00,#2067,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,520.000,0.000,520.000
3199269339251,2020-10-23T17:16:20-05:00,#2068,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1100.000,0.000,1100.000
3199384715379,2020-10-23T18:32:48-05:00,#2069,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3199387926643,2020-10-23T18:34:49-05:00,#2070,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3230.000,0.000,3230.000
3199391924339,2020-10-23T18:37:36-05:00,#2071,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3000.000,0.000,3000.000
3199392972915,2020-10-23T18:38:43-05:00,#2072,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1650.000,0.000,1650.000
3199394840691,2020-10-23T18:40:06-05:00,#2073,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3199461589107,2020-10-23T19:30:35-05:00,#2074,External credit,,Visa,Point of Sale,San Ángel Studio,3,505.000,0.000,505.000
3199463522419,2020-10-23T19:32:05-05:00,#2075,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1220.000,0.000,1220.000
3199465259123,2020-10-23T19:33:25-05:00,#2076,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1220.000,0.000,1220.000
3199620677747,2020-10-23T21:24:25-05:00,#2077,Conekta,,American Express,Online Store,,,150.000,0.000,150.000
3201251737715,2020-10-24T17:24:03-05:00,#2078,PayPal Payments Standard,,,Online Store,,,165.000,0.000,165.000
3201284538483,2020-10-24T17:47:45-05:00,#2079,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,5770.000,0.000,5770.000
3201348305011,2020-10-24T18:35:26-05:00,#2080,Cash,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3201350303859,2020-10-24T18:37:08-05:00,#2081,Cash,,,Point of Sale,Santa Fe Studio,11,1700.000,0.000,1700.000
3201450475635,2020-10-24T19:59:58-05:00,#2082,Cash,,,Point of Sale,San Ángel Studio,3,1850.000,0.000,1850.000
3201453490291,2020-10-24T20:01:38-05:00,#2083,External credit,,Visa,Point of Sale,San Ángel Studio,3,2700.000,0.000,2700.000
3203202941043,2020-10-25T18:07:28-06:00,#2084,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1620.000,0.000,1620.000
3203228205171,2020-10-25T18:24:15-06:00,#2085,External credit,,Visa,Point of Sale,San Ángel Studio,3,1550.000,0.000,1550.000
3203229220979,2020-10-25T18:25:04-06:00,#2086,External credit,,Visa,Point of Sale,San Ángel Studio,3,1450.000,0.000,1450.000
3203363668083,2020-10-25T19:57:05-06:00,#2087,PayPal Payments Standard,,,Online Store,,,2345.000,0.000,2345.000
